title,date,star,text
IMPORTANT A lire...,2020-12-12T01:19:32Z,1,"Si vous googlez,cette soi-disant banque bloque les comptes sans raisons et il est impossible de les joindre par telephone.il vous reste uniquement le chat soit avec un robot stupide ou des ""experts"" plus automatisés qu'un robot qui sont ""toujours navrés"" sans qu'ils puissent vous apportez une solution ou moins un eclairessement.Le compte reste bloque plus d'un an et vous n'aurez jamais de contact.A FUIR et merci de lancer des profondes recherches avant d'y créer un compte car your money matters"
Au top,2020-12-11T11:28:13Z,5,Très bien accueilli service super explication précise
Pas de robot svp,2020-12-10T20:20:09Z,1,Je n’ai pas reçu mon ident et le robot me renvoie constamment sur la même réponse je souhaite avoir un correspondant
Conseiller Antoni,2020-12-10T10:18:56Z,5,Conseiller Antoni très compétent.
Orange bank a confondu Banque en ligne et banque virtuelle !,2020-12-10T10:04:14Z,1,"Bonjour, Orange bank a confondu Banque en ligne et banque virtuelle ! Aucun service client n'est joignable, après plusieurs incidents vraiment trés basiques pour lesquels j'ai du ""échanger"" avec un robot pendant 1h avant d'avoir un pseudo ""expert"" en ligne pour débloquer une carte (bloquée sans aucune raison, solde Ok, ...).Bref, l'application est simple mais il ne faut pas confondre En ligne et Virtuel , le service est une catastrophe, je n'ose même pas imaginer si un client a un VRAI problème ...Bref, à éviter"
Merci conseiller super !!,2020-12-09T17:53:46Z,5,Merci conseiller super !!! A l’écoute et ma permis de découvrir orange Bank !!! Merci encore au top!!!
Rapide et efficace mais comme j'étais…,2020-12-09T16:12:18Z,5,Rapide et efficace mais comme j'étais déjà chez Sosh pas besoin de justificatif juste la pièce d'identité et le permis de conduire donc rapide
Ouverture de compte facile en ligne,2020-12-08T10:43:18Z,4,"Ouverture de compte facile en ligne, réactivité de validation 48hÀ ce stade tout va bien ... à suivre"
le service client reste fortement à désiré,2020-12-08T08:45:30Z,1,J'ai un seul compte chez eux et je voudrais avoir accès a l'application mais impossible d'y arriver ni de joindre un conseiller pour une quelconque aide ni via le chat ni par téléphone ni par mail
chez Orange banque tous va bien si tu n as besoin de rien,2020-12-06T14:20:06Z,1,"j ai pris une carte de paiement chez Orange banque pour mes paiementsen ligne. mais ils sont refusés bien que mon compte soit Creditueur.plus d une semaine à essayer en vaint, d avoir un expert ! ils ne repondent ni aux messages sur application, ni aux appels, ils sont carrément injoiniables !!si t as besoin de rien ça va !!je veux juste faire de petits achats en lignevoilà le SMS que je reçois à chaque achat !''Bonjour Jean-Manuel, suite à un incident technique, votre paiement de 4.02 € a malheureusement été refusé. Pouvez-vous réessayer ? Sinon contactez-nous par chat.''le chat c est un robot qui ne comprend rien !!!chez Orange il fau 3 opérations par mois pour pas avoir de frais !! mais encore faut t il pouvoir les faire !!!"
Personnel très accueillant et très…,2020-12-05T23:17:47Z,5,Personnel très accueillant et très explicite .je suis vraiment ravie de passer chez orange.
Déjà très satisfait,2020-12-05T12:27:13Z,5,"Bonjour, étant nouvel utilisateur, j'ai finalisé mon inscription il y a quelques jours et j'ai installé l'application Orange bank que je trouve très bien conçue. J'en ai entendu parler autour de moi et je n'ai pas hésité à choisir Orange Bank. Tout s'est fait très rapidement. Je suis déjà très satisfait de vos services."
Cool trop bien,2020-12-04T12:44:06Z,4,
Très bon concept 😊 a recommander,2020-12-03T11:09:07Z,5,
Arnaque,2020-12-03T09:36:19Z,1,"J'ai procédé à l'ouverture d'un compte Orange Bank, en fin d'année 2019, suite à la proposition d'un commercial chez Orange.Comme toute ouverture, un document à dû être rempli, avec une pièce d'identité. Je devais verser la somme de 50 euros, et une carte bancaire devait m'être envoyée. Après un mois d'attente, je me suis manifestée auprès d'Orange Bank pour les avertir de la non réception de cette carte.J'ai toujours eu beaucoup de mal pour les joindre par téléphone. Je ne pouvais effectuer aucune opération sur ce compte. Après plusieurs mois d'attente (Orange Bank était toujours dans le déni) j'ai clôturé ce compte, avec un solde créditeur.Depuis presque un an, je me bats entre appels téléphoniques et mails, pour demander mon remboursement de solde suite à la clôture de ce compte. A ce jour, je suis toujours dans l'attente... Bientôt un an...!!! Conclusion, pour l'ouverture, c'est facile. En revanche, pour le remboursement après clôture, Orange Bank s'enrichit sur le dos des personnes vulnérables !!!"
Bien bonne banque,2020-12-03T07:40:04Z,4,
Manque vraiment de sérieux,2020-12-01T16:25:42Z,1,Débit de mes courses au supermarché débit d un euro en plus .. rectification après réclamation Carte défectueuse depuis 3 ou 4 jours Réclamation .... pas de réponse...Je pense que je vais transférer mon argent ailleurs !!! Ca manque de sérieux... Il y a vraiment un manque de rigueur !!!!!
Mauvaise expérience,2020-12-01T13:31:43Z,1,"J'ai un problème pour me connecter sur le web, et le conseiller en tchat ne répond pas à votre question et est et susceptible. Mauvaise expérience!"
Changement de type de débit de carte sans informer,2020-12-01T10:10:12Z,1,"Ma carte bancaire devait être renouvelée avant fin novembre ; il y a du retard car Orange Bank a choisi de passer chez Mastercard.Je reçois la nouvelle carte et surprise, après les premiers achats, je découvre que je suis passé de débit différé à débit immédiat. Je viens de passer du temps avec un conseillerC'est normal, on a changé le contrat, sans vous informer, et si vous voulez du différé, il faut passer en premium ... Et donc payer.DOnc changement de banque"
Cela fait un mois que j’essaye de…,2020-12-01T07:40:02Z,1,"Cela fait un mois que j’essaye de finaliser l’ouverture de mon compte je suis face a un mur suite à une erreur de saisie. Après de multiples appels téléphoniques, envoi de mails et déplacements en boutique, je n’ai pas trouvé la personne compétente chez Orange Bank qui puisse trouver une solution cela en devient ridicule c’est plus facile douvrir un compte à l’étranger.Je suis très insatisfaite les banques en ligne ont leurs limites. Pas d’interlocuteur responsable, des opérateurs comme des robots avec des phrases toutes faites !!!!"
Banque simple et facile à utiliser,2020-11-30T10:03:55Z,5,Banque simple et facile à utiliser. Tout en restant à notre écoute respecte bien nos données personnelles et confidentielles
Je ne conseille pas...,2020-11-29T23:47:16Z,1,"Des frais lorsqu'on n'utilise pas la carte, qui finissent par coûter cher... J'ai arrêté d'utiliser l'appli il y a déjà de nombreux mois, je souhaite fermer mon compte et ai contacté le service client (car le bot ne couvre pas tous les cas d'usages) sans réponse... Si les conditions d'utilisation n'ont pas changé, je déconseille toujours Orange Bank pour le compte ""gratuit"", mais peut-être ont-elles évolué ?/EDIT suite à réponse/ Merci pour la réponse, mais Djingo ne fonctionne jamais correctement : ni pour un code oublié, ni pour d'autres questions posées précédemment. Il tourne en rond et ne permet pas d'avoir un conseiller même après de longues attentes. Je n'utilise plus l'app, j'ai bien l'identifiant mais je ne me souviens pas du code d'accès. Code oublié me renvoie sur Djingo, qui me dit de cliquer sur code oublié... D'où mon mail au service client resté sans réponse [ ref:_00D58asry._500083t4C73:ref ]"
Sans soucis depuis 2ans,2020-11-29T18:50:16Z,4,
Flexibilité,2020-11-29T14:17:39Z,5,
Je recommande vivement Orange Bank à tous,2020-11-29T07:22:24Z,5,"Pour moi, Orange Bank est une excellente banque mais faut juste nous trouver un point de dépôt et de retrait ça serait l'idéal pour nous les clients."
Je recommande vivement orange bank,2020-11-29T01:00:07Z,4,Je recommande vivement orange bankC'est équivalent autres banques 🏦 mais avec moins de frais
Inscription rapide,2020-11-28T18:38:49Z,4,"Inscription rapide, le choix du code de la carte bancaire c'est top. Pour le moment, rien à redire."
Très satisfait,2020-11-28T13:03:13Z,5,
Accessible et simple,2020-11-27T16:54:07Z,5,
Création compte en ligne facile,2020-11-27T16:52:53Z,5,
PAS POSSIBLE DE PAYER DANS LA BOUTIQUE…,2020-11-26T18:20:31Z,3,PAS POSSIBLE DE PAYER DANS LA BOUTIQUE ORANGE
L’application est presque impossible à…,2020-11-26T10:35:25Z,1,L’application est presque impossible à utiliser car il y a toujours le même message qui dit : désolé le service est momentanément indisponible.L’aide en ligne est complètement inefficace. C’est un robot qui ne comprend rien.
Presque 2 ans de bonheur,2020-11-25T13:14:49Z,5,"Facile de créer son compte, de le modifier comme bon vous semble. Jamais de problèmes avec la banque ou la carte bancaire. Me permet de suivre mon compte en temps réel sur l'application ou le site internet et ainsi de mieux gérer mon argent. L'appli est excellente, propre,fluide, facile d'utilisation et toutes les informations dont vous avez besoin y sont disponibles."
👍👍 je recommande à 100%,2020-11-24T18:59:34Z,5,👍👍 je recommande à 100%. Alerte des que j'ai un retrait et tous paiements déduits dessuite. Application au top. Bravo à vous
Je valide et je re valide,2020-11-24T17:34:32Z,5,"Service rapide et très facile d’utilisation !!! Jamais de problème, je suis au courant immédiatement de chaque dépenses ! Je valide à 200%"
Aucune réponse à 20 mails et demande…,2020-11-24T16:51:43Z,1,Aucune réponse à 20 mails et demande effectués afin de régler un litige!!! Honteux!!
Application géniale,2020-11-24T15:29:20Z,5,Application géniale et dans l air de son temps
Compte inaccessible,2020-11-24T15:10:48Z,1,"Compte inaccessible, plus accès à mon argent, aucun contact pour résoudre ce problème."
Mon compte OrangeBank est ouvert depuis…,2020-11-24T14:01:43Z,5,"Mon compte OrangeBank est ouvert depuis quelques mois. J'en suis très satisfaite. OrangeBank ne ressemble pas du tout aux autres banques. Sa philosophie est le respect et l'aide réelle au client. Pour la première fois dans ma vie, j'aime ma banque! Merci OrangeBank"
"Banque dématérialisée,pas…",2020-11-24T13:19:52Z,1,"Banque dématérialisée,pas d’interlocuteur .Je souhaite par exemple fermer mon compte et ça s’avère très complexe, donc à éviter. Je ne recommande pas du tout."
Super,2020-11-24T12:31:41Z,5,RAS Les comptes sont très bien tenus
Pas de prise de tête,2020-11-24T12:00:32Z,4,"Pas de prise de tête , simple et pratique"
Efficace et sécurisante.,2020-11-24T11:26:43Z,5,"Bien que sans vrai ""contact"" Orange Banque est à la fois pratique, claire avec son débit immédiat et sécurisante avec ses alerte sur gros retraits. Merci!"
C’est super orange banck mais il y a un…,2020-11-24T11:01:22Z,5,C’est super orange banck mais il y a un problème les frais c’est dommage et à quand la carte Mastercard merci d’avance bien cordialement
Aucun avis car trop nul 👎🏻 une banque…,2020-11-24T10:52:32Z,1,Aucun avis car trop nul 👎🏻 une banque pour les riches !!€
Deuxième avis négatif pour cette banque…,2020-11-24T09:29:20Z,1,"Deuxième avis négatif pour cette banque catastrophique. En pleine fin de mois difficile, j'ai eu le plaisir d'apprendre que les encaissements de chèque sont bloqués pendant 10 jours ! Raison de sécurité disent-ils... Parce que les autres banques qui encaissent les chèques TOUT DE SUITE elles ne se soucient pas de la sécurité peut-être ? ...VOUS ÊTES NULS C'EST TOUT.N'allez surtout pas chez Orange Bank."
Parfait pour gérer son budget tous les…,2020-11-24T08:34:08Z,5,"Parfait pour gérer son budget tous les mois. Les frais sont inexistants. Franchement, je recommande Orange Bank."
"Client depuis 2 ans et très satisfait,",2020-11-24T07:37:19Z,5,
Paiement Mobile,2020-11-24T07:00:10Z,5,Ce que j’apprécie le plus c’est le paiement sans contact avec le mobile plus besoin de porte feuille je vais dans les magasins avec mon portable merci pour tout
Continuez de la meme maniere,2020-11-24T06:48:22Z,5,"Continuez de la meme manierePeut être un progrès dans votre ""agent automatique"" qui est à mon avis inutilisable dans son état actuel."
Améliorer vos distributeurs eDAB DYNAMIQUE n…,2020-11-24T05:24:28Z,4,Améliorer vos distributeurs en acceptant les billets et les chèques seraient parfaits
bonne base de données pour se faire un…,2020-11-24T05:16:20Z,3,bonne base de données pour se faire un avis
Nul nul nul je déconseille!!,2020-11-23T22:48:23Z,1,"Nul nul nul je déconseille!!! Il Ne faut surtout pas avoir un problème car vous ne pouvez contacter personne, aucun service client. Je regrette vraiment d’avoir ouvert ce compte, je ne sais même pas comment le clôturer puisque personne ne me répond..."
